hazard_id,date,year,month,week,quarter,weekday,area_code,area_name,hazard_category,hazard_type,description,risk_level,risk_score,status,rectify_date,rectify_days,responsible,inspector,data_type
HZ-2025-R01407,2025-07-16,2025,7,29,2025Q3,Wednesday,UTILITIES,公用工程,电气安全,接地不良,公用工程设备接地线松动,Medium,7,已整改,2025-07-27,11.0,陶婷,左旭,recent
HZ-2025-R01408,2025-07-16,2025,7,29,2025Q3,Wednesday,SULFURIC_ACID,硫酸车间,个人防护,PPE佩戴不规范,硫酸车间作业人员未佩戴安全帽,High,9,已整改,2025-07-18,2.0,杨倩,尹倩,recent
HZ-2025-R01409,2025-07-16,2025,7,29,2025Q3,Wednesday,ELECTROLYSIS,电解车间,特种设备,压力容器超期,电解车间安全阀未校验,Low,3,已整改,2025-07-27,11.0,白楠,马莹,recent
HZ-2025-R01410,2025-07-16,2025,7,29,2025Q3,Wednesday,UTILITIES,公用工程,行走安全,护栏缺失,公用工程踢脚板缺失,Medium,6,已整改,2025-07-20,4.0,孟红霞,路秀梅,recent
HZ-2025-R01412,2025-07-16,2025,7,29,2025Q3,Wednesday,FINISHED_GOODS,成品仓库,作业安全,吊装作业问题,成品仓库吊装作业无指挥,Medium,5,已整改,2025-07-21,5.0,牛建国,吕桂香,recent
HZ-2025-R01422,2025-07-17,2025,7,29,2025Q3,Thursday,FINISHED_GOODS,成品仓库,电气安全,配电箱隐患,成品仓库配电箱警示标识缺失,Low,2,已整改,2025-07-30,13.0,董杨,金丹,recent
HZ-2025-R01423,2025-07-17,2025,7,29,2025Q3,Thursday,NICKEL_COBALT,镍钴车间,化学品安全,存储不当,镍钴车间危化品超量存储,Low,2,已整改,2025-07-28,11.0,曹琳,邵鑫,recent
HZ-2025-R01421,2025-07-17,2025,7,29,2025Q3,Thursday,UTILITIES,公用工程,电气安全,临时用电,公用工程临时配电箱未接地,Low,2,已整改,2025-08-09,23.0,沈涛,潘萍,recent
HZ-2025-R01425,2025-07-17,2025,7,29,2025Q3,Thursday,ELECTROLYSIS,电解车间,化学品安全,混存问题,电解车间氧化剂与还原剂混存,Low,1,已整改,2025-07-29,12.0,王斌,张英,recent
HZ-2025-R01424,2025-07-17,2025,7,29,2025Q3,Thursday,WASTEWATER,废水处理,行走安全,地面湿滑,废水处理油污导致地面湿滑,Low,2,已整改,2025-08-12,26.0,袁建华,刘秀云,recent
HZ-2025-R01420,2025-07-17,2025,7,29,2025Q3,Thursday,SULFURIC_ACID,硫酸车间,消防安全,消防通道堵塞,硫酸车间安全出口被锁闭,Low,1,已整改,2025-08-05,19.0,李荣,胡平,recent
HZ-2025-R01419,2025-07-17,2025,7,29,2025Q3,Thursday,RAW_MATERIAL,原料仓库,行走安全,护栏缺失,原料仓库平台护栏缺失,Low,1,已整改,2025-08-14,28.0,李健,梁桂芝,recent
HZ-2025-R01418,2025-07-17,2025,7,29,2025Q3,Thursday,WASTEWATER,废水处理,电气安全,临时用电,废水处理临时电缆未架空，存在损坏风险,Low,1,已整改,2025-08-10,24.0,苏婷婷,单欣,recent
HZ-2025-R01417,2025-07-17,2025,7,29,2025Q3,Thursday,ELECTROLYSIS,电解车间,电气安全,接地不良,电解车间接地电阻超标,Low,1,已整改,2025-08-07,21.0,陈凯,邢瑜,recent
HZ-2025-R01416,2025-07-17,2025,7,29,2025Q3,Thursday,NICKEL_COBALT,镍钴车间,消防安全,应急照明故障,镍钴车间疏散指示标志损坏,Medium,5,已整改,2025-07-23,6.0,高慧,刘海燕,recent
HZ-2025-R01415,2025-07-17,2025,7,29,2025Q3,Thursday,SULFURIC_ACID,硫酸车间,作业安全,高处作业违规,硫酸车间高处作业未系安全带,Low,3,已整改,2025-08-09,23.0,杨柳,刘晶,recent
HZ-2025-R01414,2025-07-17,2025,7,29,2025Q3,Thursday,NICKEL_COBALT,镍钴车间,化学品安全,泄漏风险,镍钴车间管道法兰渗漏,Low,2,已整改,2025-08-08,22.0,徐桂英,贾瑜,recent
HZ-2025-R01413,2025-07-17,2025,7,29,2025Q3,Thursday,WASTEWATER,废水处理,化学品安全,存储不当,废水处理危化品超量存储,Medium,4,已整改,2025-07-27,10.0,辛建华,徐桂香,recent
HZ-2025-R01438,2025-07-18,2025,7,29,2025Q3,Friday,WASTEWATER,废水处理,化学品安全,泄漏风险,废水处理管道法兰渗漏,Low,2,已整改,2025-07-29,11.0,栗洁,陈平,recent
HZ-2025-R01436,2025-07-18,2025,7,29,2025Q3,Friday,ELECTROLYSIS,电解车间,消防安全,灭火器过期,电解车间灭火器超过有效期,Low,1,已整改,2025-08-05,18.0,刘淑英,唐秀芳,recent
HZ-2025-R01435,2025-07-18,2025,7,29,2025Q3,Friday,WASTEWATER,废水处理,消防安全,灭火器过期,废水处理灭火器压力不足,Low,2,已整改,2025-08-07,20.0,陈桂花,刘丽丽,recent
HZ-2025-R01434,2025-07-18,2025,7,29,2025Q3,Friday,ELECTROLYSIS,电解车间,作业安全,吊装作业问题,电解车间吊装作业无指挥,Medium,5,已整改,2025-07-27,9.0,谢想,张欣,recent
HZ-2025-R01433,2025-07-18,2025,7,29,2025Q3,Friday,WASTEWATER,废水处理,行走安全,地面湿滑,废水处理油污导致地面湿滑,Low,2,已整改,2025-07-27,9.0,江岩,张涛,recent
HZ-2025-R01432,2025-07-18,2025,7,29,2025Q3,Friday,WASTEWATER,废水处理,消防安全,烟感故障,废水处理烟感探测器故障未修复,Low,2,已整改,2025-08-10,23.0,朱林,刘燕,recent
HZ-2025-R01437,2025-07-18,2025,7,29,2025Q3,Friday,SULFURIC_ACID,硫酸车间,个人防护,PPE佩戴不规范,硫酸车间作业人员未佩戴安全帽,Medium,7,已整改,2025-07-31,13.0,吴阳,陆建国,recent
HZ-2025-R01430,2025-07-18,2025,7,29,2025Q3,Friday,RAW_MATERIAL,原料仓库,特种设备,压力容器超期,原料仓库压力容器未按期检验,Low,2,已整改,2025-08-21,34.0,欧倩,姚玉兰,recent
HZ-2025-R01429,2025-07-18,2025,7,29,2025Q3,Friday,WASTEWATER,废水处理,化学品安全,泄漏风险,废水处理储罐液位超限,Low,2,已整改,2025-09-05,49.0,尤帆,干林,recent
HZ-2025-R01428,2025-07-18,2025,7,29,2025Q3,Friday,NICKEL_COBALT,镍钴车间,消防安全,烟感故障,镍钴车间烟感探测器被遮挡,Low,3,已整改,2025-07-25,7.0,王桂珍,邓倩,recent
HZ-2025-R01427,2025-07-18,2025,7,29,2025Q3,Friday,RAW_MATERIAL,原料仓库,消防安全,应急照明故障,原料仓库疏散指示标志损坏,Medium,7,已整改,2025-07-28,10.0,吴桂花,李婷,recent
HZ-2025-R01426,2025-07-18,2025,7,29,2025Q3,Friday,FINISHED_GOODS,成品仓库,行走安全,通道障碍,成品仓库通道被物料堆占,Low,1,已整改,2025-08-17,30.0,许颖,王春梅,recent
HZ-2025-R01431,2025-07-18,2025,7,29,2025Q3,Friday,RAW_MATERIAL,原料仓库,电气安全,临时用电,原料仓库临时配电箱未接地,Low,3,已整改,2025-08-13,26.0,关兰英,吕飞,recent
HZ-2025-R01439,2025-07-19,2025,7,29,2025Q3,Saturday,ELECTROLYSIS,电解车间,机械安全,防护罩缺失,电解车间传动部件防护罩缺失,Low,2,已整改,2025-08-09,21.0,鲁杨,杨佳,recent
HZ-2025-R01440,2025-07-19,2025,7,29,2025Q3,Saturday,EXTRACTION,萃取车间,机械安全,设备故障,萃取车间设备带病运行,Low,3,已整改,2025-08-07,19.0,段桂英,唐鑫,recent
HZ-2025-R01441,2025-07-20,2025,7,29,2025Q3,Sunday,NICKEL_COBALT,镍钴车间,化学品安全,存储不当,镍钴车间化学品未分类存放,Low,3,已整改,2025-08-30,41.0,田英,严岩,recent
HZ-2025-R01442,2025-07-20,2025,7,29,2025Q3,Sunday,FINISHED_GOODS,成品仓库,行走安全,通道障碍,成品仓库通道被物料堆占,Low,1,已整改,2025-08-02,13.0,王浩,李杰,recent
HZ-2025-R01451,2025-07-21,2025,7,30,2025Q3,Monday,WASTEWATER,废水处理,行走安全,通道障碍,废水处理安全通道宽度不足,Low,3,已整改,2025-07-29,8.0,刘艳,周玉华,recent
HZ-2025-R01450,2025-07-21,2025,7,30,2025Q3,Monday,UTILITIES,公用工程,行走安全,照明不足,公用工程照明灯损坏未更换,High,10,已整改,2025-07-24,3.0,王洋,张丽,recent
HZ-2025-R01449,2025-07-21,2025,7,30,2025Q3,Monday,SULFURIC_ACID,硫酸车间,化学品安全,泄漏风险,硫酸车间储罐液位超限,High,9,已整改,2025-07-24,3.0,刘成,李丹丹,recent
HZ-2025-R01448,2025-07-21,2025,7,30,2025Q3,Monday,EXTRACTION,萃取车间,行走安全,照明不足,萃取车间照明灯损坏未更换,Low,1,已整改,2025-08-19,29.0,王春梅,宁琳,recent
HZ-2025-R01444,2025-07-21,2025,7,30,2025Q3,Monday,CONTROL_CENTER,中控室,化学品安全,MSDS缺失,中控室未配备化学品安全技术说明书,Low,2,已整改,2025-08-14,24.0,李坤,谢建平,recent
HZ-2025-R01446,2025-07-21,2025,7,30,2025Q3,Monday,SULFURIC_ACID,硫酸车间,个人防护,PPE佩戴不规范,硫酸车间作业人员未佩戴安全帽,Medium,6,已整改,2025-07-24,3.0,韩琴,黄荣,recent
HZ-2025-R01445,2025-07-21,2025,7,30,2025Q3,Monday,NICKEL_COBALT,镍钴车间,机械安全,防护罩缺失,镍钴车间设备防护装置被拆除,Low,2,已整改,2025-08-13,23.0,胡秀华,宋玉英,recent
HZ-2025-R01443,2025-07-21,2025,7,30,2025Q3,Monday,ELECTROLYSIS,电解车间,行走安全,地面湿滑,电解车间油污导致地面湿滑,Low,3,已整改,2025-08-18,28.0,陈桂芝,杨勇,recent
HZ-2025-R01447,2025-07-21,2025,7,30,2025Q3,Monday,SULFURIC_ACID,硫酸车间,化学品安全,标识缺失,硫酸车间管道标识不清,Low,1,已整改,2025-08-07,17.0,靳晶,李秀英,recent
HZ-2025-R01458,2025-07-22,2025,7,30,2025Q3,Tuesday,NICKEL_COBALT,镍钴车间,个人防护,防护用品缺失,镍钴车间防护用品配备不足,Low,1,已整改,2025-08-13,22.0,王红霞,周琴,recent
HZ-2025-R01460,2025-07-22,2025,7,30,2025Q3,Tuesday,ELECTROLYSIS,电解车间,机械安全,设备故障,电解车间设备带病运行,Medium,4,已整改,2025-08-01,10.0,董阳,陈建国,recent
HZ-2025-R01459,2025-07-22,2025,7,30,2025Q3,Tuesday,EXTRACTION,萃取车间,消防安全,消防通道堵塞,萃取车间安全出口被锁闭,Low,3,已整改,2025-08-06,15.0,赵琳,江洁,recent
HZ-2025-R01457,2025-07-22,2025,7,30,2025Q3,Tuesday,WASTEWATER,废水处理,行走安全,通道障碍,废水处理安全通道宽度不足,Medium,7,已整改,2025-07-27,5.0,陈梅,贾婷,recent
HZ-2025-R01453,2025-07-22,2025,7,30,2025Q3,Tuesday,UTILITIES,公用工程,行走安全,地面湿滑,公用工程油污导致地面湿滑,Low,2,已整改,2025-08-04,13.0,孙桂英,林琴,recent
HZ-2025-R01455,2025-07-22,2025,7,30,2025Q3,Tuesday,UTILITIES,公用工程,个人防护,PPE佩戴不规范,公用工程作业人员未佩戴护目镜,Low,2,已整改,2025-07-30,8.0,赵秀梅,孙佳,recent
HZ-2025-R01454,2025-07-22,2025,7,30,2025Q3,Tuesday,NICKEL_COBALT,镍钴车间,电气安全,配电箱隐患,镍钴车间配电箱内堆放杂物,Medium,7,已整改,2025-08-02,11.0,韦桂英,袁玉梅,recent
HZ-2025-R01456,2025-07-22,2025,7,30,2025Q3,Tuesday,ELECTROLYSIS,电解车间,消防安全,消防通道堵塞,电解车间消防通道被物料占用,Medium,7,已整改,2025-07-31,9.0,颜佳,邵东,recent
HZ-2025-R01452,2025-07-22,2025,7,30,2025Q3,Tuesday,NICKEL_COBALT,镍钴车间,消防安全,消防通道堵塞,镍钴车间安全出口被锁闭,Medium,7,已整改,2025-08-03,12.0,杨桂兰,孙畅,recent
HZ-2025-R01470,2025-07-23,2025,7,30,2025Q3,Wednesday,SULFURIC_ACID,硫酸车间,作业安全,高处作业违规,硫酸车间高处作业未设置警戒,Low,3,已整改,2025-08-06,14.0,宋晶,马勇,recent
HZ-2025-R01469,2025-07-23,2025,7,30,2025Q3,Wednesday,NICKEL_COBALT,镍钴车间,化学品安全,混存问题,镍钴车间酸碱类化学品混存,Medium,7,已整改,2025-08-06,14.0,孙桂花,胡健,recent
HZ-2025-R01468,2025-07-23,2025,7,30,2025Q3,Wednesday,RAW_MATERIAL,原料仓库,行走安全,地面湿滑,原料仓库油污导致地面湿滑,Low,2,已整改,2025-07-30,7.0,傅想,张建军,recent
HZ-2025-R01467,2025-07-23,2025,7,30,2025Q3,Wednesday,ELECTROLYSIS,电解车间,电气安全,接地不良,电解车间设备接地线松动,Low,1,已整改,2025-08-01,9.0,陈静,潘兰英,recent
HZ-2025-R01466,2025-07-23,2025,7,30,2025Q3,Wednesday,RAW_MATERIAL,原料仓库,化学品安全,泄漏风险,原料仓库管道法兰渗漏,Medium,4,已整改,2025-08-05,13.0,郑淑珍,耿玉梅,recent
HZ-2025-R01471,2025-07-23,2025,7,30,2025Q3,Wednesday,EXTRACTION,萃取车间,机械安全,防护罩缺失,萃取车间设备防护装置被拆除,Medium,4,已整改,2025-08-02,10.0,王丽娟,彭峰,recent
HZ-2025-R01464,2025-07-23,2025,7,30,2025Q3,Wednesday,NICKEL_COBALT,镍钴车间,机械安全,防护罩缺失,镍钴车间设备防护装置被拆除,Low,3,已整改,2025-08-11,19.0,林桂香,戴晨,recent
HZ-2025-R01463,2025-07-23,2025,7,30,2025Q3,Wednesday,SULFURIC_ACID,硫酸车间,消防安全,消防通道堵塞,硫酸车间消防通道被物料占用,Low,1,已整改,2025-08-11,19.0,翟莹,王浩,recent
HZ-2025-R01462,2025-07-23,2025,7,30,2025Q3,Wednesday,FINISHED_GOODS,成品仓库,行走安全,照明不足,成品仓库照度不达标,Low,2,已整改,2025-08-05,13.0,张秀云,李佳,recent
HZ-2025-R01461,2025-07-23,2025,7,30,2025Q3,Wednesday,ELECTROLYSIS,电解车间,化学品安全,标识缺失,电解车间化学品无安全标签,Low,3,已整改,2025-08-16,24.0,苏琳,马秀英,recent
HZ-2025-R01465,2025-07-23,2025,7,30,2025Q3,Wednesday,EXTRACTION,萃取车间,作业安全,受限空间问题,萃取车间受限空间作业无监护人,Low,1,已整改,2025-08-04,12.0,孙瑜,司帆,recent
HZ-2025-R01482,2025-07-24,2025,7,30,2025Q3,Thursday,EXTRACTION,萃取车间,个人防护,PPE佩戴不规范,萃取车间作业人员未佩戴护目镜,Low,2,已整改,2025-08-03,10.0,冯雪梅,赵利,recent
HZ-2025-R01481,2025-07-24,2025,7,30,2025Q3,Thursday,ELECTROLYSIS,电解车间,电气安全,接地不良,电解车间设备接地线松动,Low,3,已整改,2025-08-06,13.0,杨华,方丽华,recent
HZ-2025-R01480,2025-07-24,2025,7,30,2025Q3,Thursday,WASTEWATER,废水处理,化学品安全,MSDS缺失,废水处理未配备化学品安全技术说明书,Low,3,已整改,2025-08-09,16.0,朱宇,鞠建华,recent
HZ-2025-R01479,2025-07-24,2025,7,30,2025Q3,Thursday,SULFURIC_ACID,硫酸车间,作业安全,受限空间问题,硫酸车间受限空间作业未检测,Medium,5,已整改,2025-07-28,4.0,韩平,郑磊,recent
HZ-2025-R01478,2025-07-24,2025,7,30,2025Q3,Thursday,RAW_MATERIAL,原料仓库,电气安全,配电箱隐患,原料仓库配电箱内堆放杂物,Medium,7,已整改,2025-07-30,6.0,史鹏,高桂芝,recent
HZ-2025-R01476,2025-07-24,2025,7,30,2025Q3,Thursday,ELECTROLYSIS,电解车间,化学品安全,泄漏风险,电解车间管道法兰渗漏,Low,2,已整改,2025-08-31,38.0,王岩,董俊,recent
HZ-2025-R01475,2025-07-24,2025,7,30,2025Q3,Thursday,SULFURIC_ACID,硫酸车间,化学品安全,标识缺失,硫酸车间化学品无安全标签,Low,2,已整改,2025-08-20,27.0,冯旭,李艳,recent
HZ-2025-R01474,2025-07-24,2025,7,30,2025Q3,Thursday,WASTEWATER,废水处理,作业安全,高处作业违规,废水处理高处作业未设置警戒,Low,3,已整改,2025-08-10,17.0,丁丽娟,李云,recent
HZ-2025-R01473,2025-07-24,2025,7,30,2025Q3,Thursday,ELECTROLYSIS,电解车间,特种设备,起重机械问题,电解车间吊钩无防脱装置,Low,2,已整改,2025-08-17,24.0,章玉梅,陈玲,recent
HZ-2025-R01472,2025-07-24,2025,7,30,2025Q3,Thursday,NICKEL_COBALT,镍钴车间,行走安全,地面湿滑,镍钴车间油污导致地面湿滑,Low,3,已整改,2025-08-11,18.0,陈鹏,梁婷,recent
HZ-2025-R01477,2025-07-24,2025,7,30,2025Q3,Thursday,ELECTROLYSIS,电解车间,化学品安全,混存问题,电解车间氧化剂与还原剂混存,Medium,6,已整改,2025-07-29,5.0,徐洁,王辉,recent
HZ-2025-R01490,2025-07-25,2025,7,30,2025Q3,Friday,RAW_MATERIAL,原料仓库,电气安全,接地不良,原料仓库设备接地线松动,Medium,4,已整改,2025-07-30,5.0,张洁,张桂芳,recent
HZ-2025-R01492,2025-07-25,2025,7,30,2025Q3,Friday,WASTEWATER,废水处理,消防安全,灭火器过期,废水处理灭火器压力不足,Medium,4,已整改,2025-08-01,7.0,马玉珍,苗秀兰,recent
HZ-2025-R01491,2025-07-25,2025,7,30,2025Q3,Friday,SULFURIC_ACID,硫酸车间,消防安全,灭火器过期,硫酸车间灭火器压力不足,Low,3,已整改,2025-09-02,39.0,罗婷婷,陈欢,recent
HZ-2025-R01489,2025-07-25,2025,7,30,2025Q3,Friday,EXTRACTION,萃取车间,机械安全,防护罩缺失,萃取车间设备防护装置被拆除,Medium,4,已整改,2025-08-05,11.0,徐璐,李荣,recent
HZ-2025-R01488,2025-07-25,2025,7,30,2025Q3,Friday,RAW_MATERIAL,原料仓库,消防安全,消防通道堵塞,原料仓库消防通道被物料占用,Low,3,已整改,2025-08-21,27.0,黄秀荣,刘成,recent
HZ-2025-R01486,2025-07-25,2025,7,30,2025Q3,Friday,SULFURIC_ACID,硫酸车间,化学品安全,混存问题,硫酸车间氧化剂与还原剂混存,Medium,4,已整改,2025-08-04,10.0,伍秀梅,李俊,recent
HZ-2025-R01485,2025-07-25,2025,7,30,2025Q3,Friday,SULFURIC_ACID,硫酸车间,机械安全,设备故障,硫酸车间设备带病运行,Medium,4,已整改,2025-08-06,12.0,任俊,刘梅,recent
HZ-2025-R01484,2025-07-25,2025,7,30,2025Q3,Friday,ELECTROLYSIS,电解车间,化学品安全,泄漏风险,电解车间储罐液位超限,Low,3,已整改,2025-08-27,33.0,胡阳,卢荣,recent
HZ-2025-R01483,2025-07-25,2025,7,30,2025Q3,Friday,RAW_MATERIAL,原料仓库,化学品安全,泄漏风险,原料仓库管道法兰渗漏,Low,3,已整改,2025-08-21,27.0,覃婷,周淑珍,recent
HZ-2025-R01487,2025-07-25,2025,7,30,2025Q3,Friday,UTILITIES,公用工程,个人防护,PPE佩戴不规范,公用工程作业人员未佩戴安全帽,Low,3,已整改,2025-08-04,10.0,田晨,李刚,recent
HZ-2025-R01493,2025-07-26,2025,7,30,2025Q3,Saturday,WASTEWATER,废水处理,消防安全,灭火器过期,废水处理灭火器超过有效期,Medium,6,已整改,2025-08-06,11.0,冯杨,吉红,recent
HZ-2025-R01494,2025-07-26,2025,7,30,2025Q3,Saturday,SULFURIC_ACID,硫酸车间,行走安全,台阶损坏,硫酸车间楼梯台阶破损,Medium,5,已整改,2025-08-09,14.0,黄秀珍,邓冬梅,recent
HZ-2025-R01495,2025-07-26,2025,7,30,2025Q3,Saturday,ELECTROLYSIS,电解车间,电气安全,接地不良,电解车间接地电阻超标,Medium,6,已整改,2025-07-31,5.0,郑秀兰,韦凯,recent
HZ-2025-R01496,2025-07-27,2025,7,30,2025Q3,Sunday,ELECTROLYSIS,电解车间,化学品安全,泄漏风险,电解车间储罐液位超限,Low,3,已整改,2025-08-12,16.0,李玉兰,王明,recent
HZ-2025-R01497,2025-07-27,2025,7,30,2025Q3,Sunday,ELECTROLYSIS,电解车间,行走安全,台阶损坏,电解车间台阶防滑条脱落,Low,1,已整改,2025-08-26,30.0,吕丽,向建平,recent
HZ-2025-R01498,2025-07-27,2025,7,30,2025Q3,Sunday,SULFURIC_ACID,硫酸车间,电气安全,配电箱隐患,硫酸车间配电箱门未关闭上锁,Low,1,已整改,2025-08-13,17.0,朱洋,王文,recent
HZ-2025-R01506,2025-07-28,2025,7,31,2025Q3,Monday,WASTEWATER,废水处理,作业安全,受限空间问题,废水处理受限空间作业未检测,Low,1,已整改,2025-08-11,14.0,邢阳,刘瑞,recent
HZ-2025-R01509,2025-07-28,2025,7,31,2025Q3,Monday,EXTRACTION,萃取车间,电气安全,线路老化,萃取车间线路超负荷运行,Low,2,已整改,2025-09-11,45.0,茅萍,刘瑞,recent
HZ-2025-R01508,2025-07-28,2025,7,31,2025Q3,Monday,WASTEWATER,废水处理,机械安全,防护罩缺失,废水处理传动部件防护罩缺失,Medium,5,已整改,2025-08-02,5.0,苗建,聂芳,recent
HZ-2025-R01507,2025-07-28,2025,7,31,2025Q3,Monday,CONTROL_CENTER,中控室,消防安全,灭火器过期,中控室灭火器压力不足,Low,2,已整改,2025-08-05,8.0,康佳,张瑜,recent
HZ-2025-R01505,2025-07-28,2025,7,31,2025Q3,Monday,UTILITIES,公用工程,特种设备,锅炉隐患,公用工程锅炉水位计故障,Medium,7,已整改,2025-08-08,11.0,寇春梅,孙斌,recent
HZ-2025-R01504,2025-07-28,2025,7,31,2025Q3,Monday,EXTRACTION,萃取车间,电气安全,配电箱隐患,萃取车间配电箱内堆放杂物,Medium,6,已整改,2025-08-08,11.0,任丹丹,董玉梅,recent
HZ-2025-R01503,2025-07-28,2025,7,31,2025Q3,Monday,ELECTROLYSIS,电解车间,化学品安全,存储不当,电解车间化学品未分类存放,Low,2,已整改,2025-08-07,10.0,林辉,刘丽,recent
HZ-2025-R01502,2025-07-28,2025,7,31,2025Q3,Monday,FINISHED_GOODS,成品仓库,化学品安全,标识缺失,成品仓库管道标识不清,Low,2,已整改,2025-08-17,20.0,孙淑英,梁刚,recent
HZ-2025-R01501,2025-07-28,2025,7,31,2025Q3,Monday,SULFURIC_ACID,硫酸车间,特种设备,压力容器超期,硫酸车间压力容器未按期检验,High,9,已整改,2025-07-30,2.0,高红梅,刘秀英,recent
HZ-2025-R01500,2025-07-28,2025,7,31,2025Q3,Monday,ELECTROLYSIS,电解车间,机械安全,防护罩缺失,电解车间传动部件防护罩缺失,Low,2,已整改,2025-08-22,25.0,陈英,李宇,recent
HZ-2025-R01499,2025-07-28,2025,7,31,2025Q3,Monday,NICKEL_COBALT,镍钴车间,电气安全,线路老化,镍钴车间线路超负荷运行,Low,1,已整改,2025-08-08,11.0,郭建,熊建华,recent
HZ-2025-R01510,2025-07-29,2025,7,31,2025Q3,Tuesday,EXTRACTION,萃取车间,消防安全,灭火器过期,萃取车间灭火器压力不足,Low,2,已整改,2025-08-18,20.0,张秀华,文建国,recent
HZ-2025-R01511,2025-07-29,2025,7,31,2025Q3,Tuesday,UTILITIES,公用工程,电气安全,配电箱隐患,公用工程配电箱警示标识缺失,Low,1,已整改,2025-08-18,20.0,苏丹丹,李玉华,recent
